title,price,post_url,odometer,VIN,title status,transmission,auto_descr_short,drive,type,cylinders,idx
2011 FORD F53 - 18FT STEP VAN *RARE DUAL FUEL* ALL ALUMINUM BODY *189K,"45,900",https://calgary.craigslist.org/ctd/d/coquitlam-2011-ford-ft-step-van-rare/7490173448.html,189000,,clean,automatic,2011 FORD F53,rwd,truck,10 cylinders,220
"2002 Mitsubishi Lancer EVO 7 / VII - Evolution 2.0L 4G63 Turbo, GT-A m","17,950",https://calgary.craigslist.org/ctd/d/courtenay-central-2002-mitsubishi/7502134317.html,183000,,clean,automatic,2002 Lanver EVO 7 VII GT-A Turbo,,,,221
Honda Civic 4 door sport,"1,000",https://calgary.craigslist.org/cto/d/calgary-honda-civic-door-sport/7502143159.html,200000,,clean,automatic,1999 Honda,,,,222
"I'm selling my Gmc Sierra 2500HD 2001, clean title, motor 6.6. Straigh","2,400",https://calgary.craigslist.org/cto/d/calgary-im-selling-my-gmc-sierra-2500hd/7502251828.html,169512,,clean,automatic,2001 gmc sierra 2500hd,,,,223
1971 Chevrolet C-20 Custom Deluxe 2 wd,"22,000",https://calgary.craigslist.org/cto/d/kelowna-southwest-1971-chevrolet-20/7502246446.html,58000,,clean,manual,1971 Chevrolet C-20 Custom deluxe,rwd,truck,8 cylinders,224
2021 Dodge Charger Hellcat Redeye Widebody -No Accidents,"119,497",https://calgary.craigslist.org/ctd/d/richmond-2021-dodge-charger-hellcat/7498615247.html,5651,,clean,automatic,2021 dodge charger,rwd,,8 cylinders,225
2015 Tesla Model S P85D *MINT CONDITION WITH VERY LOW MILEAGE*,"78,999",https://calgary.craigslist.org/ctd/d/north-vancouver-2015-tesla-model-p85d/7499945430.html,44430,5YJSA1H45FF089836,clean,automatic,2015 Tesla Model S,4wd,sedan,,226
2022 Tesla Model Y Dual Motor Long Range AWD With Only 156 kms. No PST,"106,995",https://calgary.craigslist.org/ctd/d/north-vancouver-2022-tesla-model-dual/7499921086.html,156,7SAYGDEE0NF425241,clean,automatic,2022 Tesla MODEL Y,4wd,SUV,,227
For sale 2002 Honda Odyssey,"2,000",https://calgary.craigslist.org/cto/d/calgary-for-sale-2002-honda-odyssey/7502489984.html,192000,,clean,automatic,2002 Honda Odyssey,,,,228
2011 Ford Raptor SVT 6.2,"39,900",https://calgary.craigslist.org/cto/d/calgary-2011-ford-raptor-svt-62/7502565785.html,132000,,clean,automatic,2011 Ford F150 Supercrew Raptor,4wd,pickup,8 cylinders,229
1950 Studebaker Champion bullet nose 4 door with rear suicide doors,"6,750",https://calgary.craigslist.org/cto/d/lethbridge-west-1950-studebaker/7501699568.html,1234,,clean,manual,1950 studebaker champion,rwd,sedan,6 cylinders,230
2011 Audi R8 Quattro 5.2L V10 2 Dr. Coupe - Daytona Gray,"134,500",https://calgary.craigslist.org/ctd/d/abbotsford-southwest-2011-audi-r8/7499844112.html,19420,WUAENAFG8BN002749,clean,automatic,2022 audi r8 v10 quattro,4wd,,,231
2006 Honda Civic 1.8l automatic,"1,600",https://calgary.craigslist.org/cto/d/calgary-2006-honda-civic-18l-automatic/7502759275.html,139485,,clean,automatic,2006 honda civic ex,,,4 cylinders,232
